    0.23144E+01    0.78082E+01
    0.23612E+01    0.74297E+01
    0.24089E+01    0.70692E+01
    0.24575E+01    0.67258E+01
    0.25072E+01    0.63987E+01
    0.25578E+01    0.60872E+01
    0.26095E+01    0.57906E+01
    0.26622E+01    0.55081E+01
    0.27160E+01    0.52391E+01
    0.27709E+01    0.49829E+01
    0.28268E+01    0.47391E+01
    0.28839E+01    0.45069E+01
    0.29422E+01    0.42859E+01
    0.30016E+01    0.40755E+01
    0.30623E+01    0.38753E+01
    0.31241E+01    0.36847E+01
    0.31873E+01    0.35033E+01
    0.32516E+01    0.33307E+01
    0.33173E+01    0.31664E+01
    0.33843E+01    0.30101E+01
    0.34527E+01    0.28613E+01
    0.35225E+01    0.27198E+01
    0.35936E+01    0.25852E+01
    0.36662E+01    0.24571E+01
    0.37403E+01    0.23352E+01
    0.38158E+01    0.22193E+01
    0.38929E+01    0.21090E+01
    0.39716E+01    0.20041E+01
    0.40518E+01    0.19044E+01
    0.41336E+01    0.18095E+01
    0.42172E+01    0.17193E+01
    0.43023E+01    0.16335E+01
    0.43893E+01    0.15519E+01
    0.44779E+01    0.14744E+01
    0.45684E+01    0.14006E+01
    0.46607E+01    0.13305E+01
    0.47548E+01    0.12638E+01
    0.48509E+01    0.12005E+01
    0.49489E+01    0.11402E+01
    0.50488E+01    0.10830E+01
    0.51508E+01    0.10285E+01
    0.52549E+01    0.97679E+00
    0.53610E+01    0.92761E+00
    0.54693E+01    0.88088E+00
    0.55798E+01    0.83647E+00
    0.56926E+01    0.79427E+00
    0.58076E+01    0.75416E+00
    0.59249E+01    0.71606E+00
    0.60446E+01    0.67985E+00
    0.61667E+01    0.64544E+00
    0.62912E+01    0.61276E+00
    0.64183E+01    0.58171E+00
    0.65480E+01    0.55221E+00
    0.66803E+01    0.52418E+00
    0.68152E+01    0.49756E+00
    0.69529E+01    0.47228E+00
    0.70934E+01    0.44826E+00
    0.72367E+01    0.42545E+00
    0.73828E+01    0.40379E+00
    0.75320E+01    0.38321E+00
    0.76841E+01    0.36367E+00
    0.78394E+01    0.34512E+00
    0.79977E+01    0.32750E+00
    0.81593E+01    0.31077E+00
    0.83241E+01    0.29488E+00
    0.84923E+01    0.27979E+00
    0.86639E+01    0.26547E+00
    0.88389E+01    0.25188E+00
    0.90174E+01    0.23897E+00
    0.91996E+01    0.22671E+00
    0.93854E+01    0.21508E+00
    0.95750E+01    0.20404E+00
    0.97685E+01    0.19355E+00
    0.99658E+01    0.18360E+00
    0.10167E+02    0.17416E+00
    0.10373E+02    0.16519E+00
    0.10582E+02    0.15669E+00
    0.10796E+02    0.14861E+00
    0.11014E+02    0.14095E+00
    0.11236E+02    0.13368E+00
    0.11463E+02    0.12678E+00
    0.11695E+02    0.12023E+00
    0.11931E+02    0.11402E+00
    0.12172E+02    0.10812E+00
    0.12418E+02    0.10253E+00
    0.12669E+02    0.97222E-01
    0.12925E+02    0.92187E-01
    0.13186E+02    0.87410E-01
    0.13452E+02    0.82878E-01
    0.13724E+02    0.78579E-01
    0.14001E+02    0.74500E-01
    0.14284E+02    0.70631E-01
    0.14573E+02    0.66961E-01
    0.14867E+02    0.63481E-01
    0.15168E+02    0.60179E-01
    0.15474E+02    0.57047E-01
    0.15787E+02    0.54077E-01
    0.16105E+02    0.51260E-01
    0.16431E+02    0.48588E-01
    0.16763E+02    0.46055E-01
    0.17101E+02    0.43652E-01
    0.17447E+02    0.41374E-01
    0.17799E+02    0.39213E-01
    0.18159E+02    0.37164E-01
    0.18526E+02    0.35222E-01
    0.18900E+02    0.33379E-01
    0.19282E+02    0.31633E-01
    0.19671E+02    0.29977E-01
    0.20069E+02    0.28407E-01
    0.20474E+02    0.26918E-01
    0.20888E+02    0.25507E-01
    0.21310E+02    0.24169E-01
    0.21740E+02    0.22901E-01
    0.22179E+02    0.21699E-01
    0.22627E+02    0.20559E-01
    0.23084E+02    0.19479E-01
    0.23551E+02    0.18455E-01
    0.24027E+02    0.17484E-01
    0.24512E+02    0.16564E-01
    0.25007E+02    0.15692E-01
    0.25512E+02    0.14866E-01
    0.26028E+02    0.14082E-01
    0.26553E+02    0.13340E-01
    0.27090E+02    0.12636E-01
    0.27637E+02    0.11970E-01
    0.28195E+02    0.11338E-01
    0.28765E+02    0.10739E-01
    0.29346E+02    0.10172E-01
    0.29939E+02    0.96341E-02
    0.30544E+02    0.91246E-02
    0.31161E+02    0.86419E-02
    0.31790E+02    0.81845E-02
    0.32432E+02    0.77511E-02
    0.33088E+02    0.73405E-02
    0.33756E+02    0.69515E-02
    0.34438E+02    0.65829E-02
    0.35134E+02    0.62338E-02
    0.35843E+02    0.59030E-02
    0.36568E+02    0.55896E-02
    0.37306E+02    0.52927E-02
    0.38060E+02    0.50114E-02
    0.38829E+02    0.47450E-02
    0.39613E+02    0.44927E-02
    0.40413E+02    0.42536E-02
    0.41230E+02    0.40272E-02
    0.42063E+02    0.38128E-02
    0.42912E+02    0.36096E-02
    0.43779E+02    0.34172E-02
    0.44664E+02    0.32350E-02
    0.45566E+02    0.30624E-02
    0.46486E+02    0.28990E-02
    0.47426E+02    0.27442E-02
    0.48384E+02    0.25976E-02
    0.49361E+02    0.24587E-02
    0.50358E+02    0.23273E-02
    0.51375E+02    0.22028E-02
    0.52413E+02    0.20849E-02
    0.53472E+02    0.19732E-02
    0.54552E+02    0.18675E-02
    0.55654E+02    0.17674E-02
    0.56779E+02    0.16727E-02
    0.57926E+02    0.15829E-02
    0.59096E+02    0.14980E-02
    0.60290E+02    0.14175E-02
    0.61508E+02    0.13414E-02
    0.62750E+02    0.12693E-02
    0.64018E+02    0.12010E-02
    0.65311E+02    0.11364E-02
    0.66630E+02    0.10752E-02
    0.67976E+02    0.10173E-02
    0.69350E+02    0.96248E-03
    0.70751E+02    0.91058E-03
    0.72180E+02    0.86146E-03
    0.73638E+02    0.81495E-03
    0.75125E+02    0.77094E-03
    0.76643E+02    0.72928E-03
    0.78191E+02    0.68984E-03
    0.79771E+02    0.65252E-03
    0.81382E+02    0.61720E-03
    0.83026E+02    0.58377E-03
    0.84704E+02    0.55212E-03
    0.86415E+02    0.52218E-03
    0.88161E+02    0.49384E-03
    0.89942E+02    0.46702E-03
    0.91758E+02    0.44165E-03
    0.93612E+02    0.41763E-03
    0.95503E+02    0.39491E-03
    0.97433E+02    0.37340E-03
    0.99401E+02    0.35306E-03
    0.10141E+03    0.33380E-03
    0.10346E+03    0.31559E-03
    0.10555E+03    0.29835E-03
    0.10768E+03    0.28204E-03
    0.10985E+03    0.26662E-03
    0.11207E+03    0.25202E-03
    0.11434E+03    0.23821E-03
    0.11665E+03    0.22515E-03
    0.11900E+03    0.21279E-03
    0.12141E+03    0.20110E-03
    0.12386E+03    0.19005E-03
    0.12636E+03    0.17959E-03
    0.12892E+03    0.16969E-03
    0.13152E+03    0.16034E-03
    0.13418E+03    0.15149E-03
    0.13689E+03    0.14312E-03
    0.13965E+03    0.13520E-03
